serial_name,gunpla_id,model_id,part_types,parts_count,primary_ch_archive,has_ch_archive,ch_archives,source_tables
AMX-015,12429,12429,head; body; arms; legs; backpack,5,ch/12429.arc,yes,ch/12429.arc; ch/12429_mot.arc; ch/12429_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AMX-015,12429,11825,short_weapon,1,,no,,table_short_weapon.etws
XM-07,12430,12430,head; body; arms; legs; backpack,5,ch/12430.arc,yes,ch/12430.arc; ch/12430_mot.arc; ch/12430_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XM-07,12430,10904,long_weapon,1,ch/10904.arc,yes,ch/10904.arc; ch/10904_mot.arc; ch/10904_vfx.arc,table_long_weapon.etwl
XM-07,12430,10905,long_weapon,1,,no,,table_long_weapon.etwl
XM-07,12430,11823,short_weapon,1,,no,,table_short_weapon.etws
XM-07,12430,12368,shield,1,,no,,table_shield.ets
MBF-02VV,12437,12437,head; body; arms; legs; backpack,10,ch/12437.arc,yes,ch/12437.arc; ch/12437_mot.arc; ch/12437_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MBF-02VV,12437,10912,long_weapon,2,,no,,table_long_weapon.etwl
MBF-02VV,12437,11211,short_weapon,2,,no,,table_short_weapon.etws
MBF-02VV,12437,11829,short_weapon,2,,no,,table_short_weapon.etws
MBF-02VV,12437,11830,short_weapon,2,,no,,table_short_weapon.etws
MBF-02VV,12437,12398,shield,2,ch/12398.arc,yes,ch/12398.arc; ch/12398_mot.arc; ch/12398_vfx.arc,table_shield.ets
MSF-007SS,12439,12439,head; body; arms; legs; backpack,10,ch/12439.arc,yes,ch/12439.arc; ch/12439_mot.arc; ch/12439_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSF-007SS,12439,10923,long_weapon,2,,no,,table_long_weapon.etwl
MSF-007SS,12439,11846,short_weapon,2,,no,,table_short_weapon.etws
GN-007,12446,12446,head; body; arms; legs; backpack,5,ch/12446.arc,yes,ch/12446.arc; ch/12446_mot.arc; ch/12446_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-007,12446,10906,long_weapon,1,,no,,table_long_weapon.etwl
GN-007,12446,11849,short_weapon,1,,no,,table_short_weapon.etws
RX-78-4[Bst],12447,12447,head; body; arms; legs; backpack,10,ch/12447.arc,yes,ch/12447.arc; ch/12447_mot.arc; ch/12447_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78-4[Bst],12447,10909,long_weapon,2,,no,,table_long_weapon.etwl
RX-78-4[Bst],12447,11872,short_weapon,2,,no,,table_short_weapon.etws
RX-78-4[Bst],12447,12370,shield,2,ch/12370.arc,yes,ch/12370.arc; ch/12370_mot.arc; ch/12370_vfx.arc,table_shield.ets
MSAM-YM03,12448,12448,head; body; arms; legs; backpack,5,ch/12448.arc,yes,ch/12448.arc; ch/12448_mot.arc; ch/12448_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSAM-YM03,12448,10911,long_weapon,1,,no,,table_long_weapon.etwl
MSAM-YM03,12448,11827,short_weapon,1,,no,,table_short_weapon.etws
MSAM-YM03,12448,11828,short_weapon,1,,no,,table_short_weapon.etws
MSAM-YM03,12448,11002,shield,1,,no,,table_shield.ets
XM-X9999,12449,12449,head; body; arms; legs; backpack,10,ch/12449.arc,yes,ch/12449.arc; ch/12449_mot.arc; ch/12449_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XM-X9999,12449,10148,long_weapon,2,,no,,table_long_weapon.etwl
XM-X9999,12449,10913,long_weapon,2,,no,,table_long_weapon.etwl
XM-X9999,12449,11111,short_weapon,2,ch/11111.arc,yes,ch/11111.arc; ch/11111_mot.arc; ch/11111_vfx.arc,table_short_weapon.etws
XM-X9999,12449,11831,short_weapon,2,,no,,table_short_weapon.etws
V08Re-0526,12450,12450,head; body; arms; legs; backpack,5,ch/12450.arc,yes,ch/12450.arc; ch/12450_mot.arc; ch/12450_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
V08Re-0526,12450,11833,short_weapon,1,,no,,table_short_weapon.etws
V08Re-0526,12450,11834,short_weapon,1,,no,,table_short_weapon.etws
RX-0,12451,12451,head; body; arms; legs; backpack,10,ch/12451.arc,yes,ch/12451.arc; ch/12451_mot.arc; ch/12451_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-0,12451,10155,long_weapon,2,,no,,table_long_weapon.etwl
RX-0,12451,11835,short_weapon,2,,no,,table_short_weapon.etws
<REPT 4>,12452,12452,head; body; arms; legs; backpack,10,ch/12452.arc,yes,ch/12452.arc; ch/12452_mot.arc; ch/12452_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
<REPT 4>,12452,10120,long_weapon,2,,no,,table_long_weapon.etwl
<REPT 4>,12452,10917,long_weapon,2,,no,,table_long_weapon.etwl
GN-1001N,12453,12453,head; body; arms; legs; backpack,10,ch/12453.arc,yes,ch/12453.arc; ch/12453_mot.arc; ch/12453_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-1001N,12453,10918,long_weapon,2,,no,,table_long_weapon.etwl
STH-05,12454,12454,head; body; arms; legs,4,ch/12454.arc,yes,ch/12454.arc; ch/12454_mot.arc; ch/12454_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
STH-05,12454,10919,long_weapon,1,,no,,table_long_weapon.etwl
STH-05,12454,11839,short_weapon,1,,no,,table_short_weapon.etws
VGMM-La01b,12455,12455,head; body; arms; legs; backpack,5,ch/12455.arc,yes,ch/12455.arc; ch/12455_mot.arc; ch/12455_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-001RE IV,12456,12456,head; body; arms; legs; backpack,10,ch/12456.arc,yes,ch/12456.arc; ch/12456_mot.arc; ch/12456_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-001RE IV,12456,10920,long_weapon,2,,no,,table_long_weapon.etwl
GN-001RE IV,12456,11840,short_weapon,2,,no,,table_short_weapon.etws
GN-001RE IV,12456,11841,short_weapon,2,,no,,table_short_weapon.etws
GN-001RE IV,12456,11842,short_weapon,2,,no,,table_short_weapon.etws
FA-010S,12457,12457,head; body; arms; legs; backpack,20,ch/12457.arc,yes,ch/12457.arc; ch/12457_mot.arc; ch/12457_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
FA-010S,12457,10921,long_weapon,4,,no,,table_long_weapon.etwl
FA-010S,12457,10956,long_weapon,4,,no,,table_long_weapon.etwl
FA-010S,12457,11897,short_weapon,4,,no,,table_short_weapon.etws
RX-78XX,12458,12458,head; body; arms; legs; backpack,5,ch/12458.arc,yes,ch/12458.arc; ch/12458_mot.arc; ch/12458_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78XX,12458,10922,long_weapon,1,,no,,table_long_weapon.etwl
RX-78XX,12458,11843,short_weapon,1,,no,,table_short_weapon.etws
AGE-1S,12459,12459,head; body; arms; legs; backpack,5,ch/12459.arc,yes,ch/12459.arc; ch/12459_mot.arc; ch/12459_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AGE-1S,12459,11845,short_weapon,1,,no,,table_short_weapon.etws
AMX-018[HADES],12460,12460,head; body; arms; legs; backpack,5,ch/12460.arc,yes,ch/12460.arc; ch/12460_mot.arc; ch/12460_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AMX-018[HADES],12460,10924,long_weapon,1,,no,,table_long_weapon.etwl
AMX-018[HADES],12460,11847,short_weapon,1,,no,,table_short_weapon.etws
AMX-018[HADES],12460,12238,shield,1,ch/12238.arc,yes,ch/12238.arc; ch/12238_mot.arc; ch/12238_vfx.arc,table_shield.ets
HAROPLA,12461,12461,head; body; arms; legs; backpack,5,ch/12461.arc,yes,ch/12461.arc; ch/12461_mot.arc; ch/12461_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-79[G]GUCT,12470,12470,head; body; arms; legs; backpack,5,ch/12470.arc,yes,ch/12470.arc; ch/12470_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-79[G]GUCT,12470,10967,long_weapon,1,,no,,table_long_weapon.etwl
RX-79[G]GUCT,12470,10968,long_weapon,1,,no,,table_long_weapon.etwl
RX-79[G]GUCT,12470,10969,long_weapon,1,,no,,table_long_weapon.etwl
RX-79[G]GUCT,12470,12381,shield,1,ch/12381.arc,yes,ch/12381.arc; ch/12381_mot.arc; ch/12381_vfx.arc,table_shield.ets
MS-07B-3S,12477,12477,head; body; arms; legs; backpack,5,ch/12477.arc,yes,ch/12477.arc; ch/12477_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MS-07B-3S,12477,10972,long_weapon,1,,no,,table_long_weapon.etwl
MS-07B-3S,12477,11908,short_weapon,1,,no,,table_short_weapon.etws
MS-07B-3S,12477,11909,short_weapon,1,,no,,table_short_weapon.etws
MS-07B-3S,12477,11002,shield,1,,no,,table_shield.ets
EB-06s,12284,12284,head; body; arms; legs; backpack,5,ch/12284.arc,yes,ch/12284.arc; ch/12284_mot.arc; ch/12284_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
EB-06s,12284,50024,long_weapon,1,,no,,table_long_weapon.etwl
EB-06s,12284,11733,short_weapon,1,,no,,table_short_weapon.etws
AMX-102,12366,12366,head; body; arms; legs; backpack,5,ch/12366.arc,yes,ch/12366.arc; ch/12366_mot.arc; ch/12366_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AMX-102,12366,10935,long_weapon,1,,no,,table_long_weapon.etwl
AMX-102,12366,11859,short_weapon,1,,no,,table_short_weapon.etws
AMX-102,12366,12383,shield,1,ch/12383.arc,yes,ch/12383.arc; ch/12383_mot.arc; ch/12383_vfx.arc,table_shield.ets
WMS-03,12359,12359,head; body; arms; legs; backpack,5,ch/12359.arc,yes,ch/12359.arc; ch/12359_mot.arc; ch/12359_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
WMS-03,12359,10927,long_weapon,1,,no,,table_long_weapon.etwl
WMS-03,12359,11852,short_weapon,1,,no,,table_short_weapon.etws
WMS-03,12359,12377,shield,1,ch/12377.arc,yes,ch/12377.arc; ch/12377_mot.arc; ch/12377_vfx.arc,table_shield.ets
FD-03,12364,12364,head; body; arms; legs; backpack,5,ch/12364.arc,yes,ch/12364.arc; ch/12364_mot.arc; ch/12364_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
FD-03,12364,10934,long_weapon,1,,no,,table_long_weapon.etwl
FD-03,12364,11858,short_weapon,1,,no,,table_short_weapon.etws
RX-121-2,12375,12375,head; body; arms; legs; backpack,5,ch/12375.arc,yes,ch/12375.arc; ch/12375_mot.arc; ch/12375_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-121-2,12375,10942,long_weapon,1,,no,,table_long_weapon.etwl
RX-121-2,12375,11865,short_weapon,1,,no,,table_short_weapon.etws
RX-121-2,12375,12179,shield,1,,no,,table_shield.ets
RX-121-2,12375,12385,shield,1,ch/12385.arc,yes,ch/12385.arc; ch/12385_mot.arc; ch/12385_vfx.arc,table_shield.ets
GN-000,12435,12435,head; body; arms; legs; backpack,5,ch/12435.arc,yes,ch/12435.arc; ch/12435_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-000,12435,10932,long_weapon,1,,no,,table_long_weapon.etwl
GN-000,12435,11854,short_weapon,1,,no,,table_short_weapon.etws
GN-000,12435,12380,shield,1,ch/12380.arc,yes,ch/12380.arc; ch/12380_mot.arc; ch/12380_vfx.arc,table_shield.ets
MSB-GH03,12465,12465,head; body; arms; legs; backpack,20,ch/12465.arc,yes,ch/12465.arc; ch/12465_mot.arc; ch/12465_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSB-GH03,12465,10928,long_weapon,4,,no,,table_long_weapon.etwl
MSB-GH03,12465,11853,short_weapon,4,,no,,table_short_weapon.etws
MS-05S,12467,12467,head; body; arms; legs; backpack,10,ch/12467.arc,yes,ch/12467.arc; ch/12467_mot.arc; ch/12467_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MS-05S,12467,10411,long_weapon,2,,no,,table_long_weapon.etwl
MS-05S,12467,10605,long_weapon,2,ch/10605.arc,yes,ch/10605.arc; ch/10605_mot.arc; ch/10605_vfx.arc,table_long_weapon.etwl
MS-05S,12467,10931,long_weapon,2,,no,,table_long_weapon.etwl
MS-05S,12467,11101,short_weapon,2,ch/11101.arc,yes,ch/11101.arc; ch/11101_mot.arc; ch/11101_vfx.arc,table_short_weapon.etws
MS-05S,12467,11300,short_weapon,1,ch/11300.arc,yes,ch/11300.arc; ch/11300_mot.arc; ch/11300_vfx.arc,table_short_weapon.etws
MS-05S,12467,12379,shield,2,ch/12379.arc,yes,ch/12379.arc; ch/12379_mot.arc; ch/12379_vfx.arc,table_shield.ets
GPB-06F,12472,12472,head; body; arms; legs; backpack,5,ch/12472.arc,yes,ch/12472.arc; ch/12472_mot.arc; ch/12472_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GPB-06F,12472,10937,long_weapon,1,,no,,table_long_weapon.etwl
GPB-06F,12472,10938,long_weapon,1,,no,,table_long_weapon.etwl
GPB-06F,12472,11307,short_weapon,1,,no,,table_short_weapon.etws
GPB-06F,12472,40018,short_weapon,1,,no,,table_short_weapon.etws
ASW-G-29,12469,12469,head; body; arms; legs; backpack,10,ch/12469.arc,yes,ch/12469.arc; ch/12469_mot.arc; ch/12469_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-29,12469,10933,long_weapon,2,,no,,table_long_weapon.etwl
ASW-G-29,12469,11856,short_weapon,2,,no,,table_short_weapon.etws
ASW-G-29,12469,11857,short_weapon,2,,no,,table_short_weapon.etws
ASW-G-29,12469,11002,shield,2,,no,,table_shield.ets
<REPT 13>,12471,12471,head; body; arms; legs; backpack,10,ch/12471.arc,yes,ch/12471.arc; ch/12471_mot.arc; ch/12471_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-0000DVR/SM,12473,12473,head; body; arms; legs; backpack,10,ch/12473.arc,yes,ch/12473.arc; ch/12473_mot.arc; ch/12473_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-0000DVR/SM,12473,10939,long_weapon,2,,no,,table_long_weapon.etwl
GN-0000DVR/SM,12473,10940,long_weapon,2,,no,,table_long_weapon.etwl
GN-0000DVR/SM,12473,10941,long_weapon,2,,no,,table_long_weapon.etwl
GN-0000DVR/SM,12473,11861,short_weapon,2,,no,,table_short_weapon.etws
GN-0000DVR/SM,12473,11862,short_weapon,2,,no,,table_short_weapon.etws
GNW-20000/J,12474,12474,head; body; arms; legs; backpack,10,ch/12474.arc,yes,ch/12474.arc; ch/12474_mot.arc; ch/12474_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNW-20000/J,12474,10944,long_weapon,2,,no,,table_long_weapon.etwl
GNW-20000/J,12474,11863,short_weapon,2,,no,,table_short_weapon.etws
<REPT 14>,12476,12476,head; body; arms; legs; backpack,10,ch/12476.arc,yes,ch/12476.arc; ch/12476_mot.arc; ch/12476_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
<REPT 14>,12476,10943,long_weapon,2,,no,,table_long_weapon.etwl
<REPT 14>,12476,11866,short_weapon,2,,no,,table_short_weapon.etws
<REPT 14>,12476,12386,shield,2,ch/12386.arc,yes,ch/12386.arc; ch/12386_mot.arc; ch/12386_vfx.arc,table_shield.ets
SD-237S,12388,12388,head; body; arms; legs; backpack,10,ch/12388.arc,yes,ch/12388.arc; ch/12388_mot.arc; ch/12388_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
SD-237S,12388,10936,long_weapon,2,,no,,table_long_weapon.etwl
SD-237S,12388,11860,short_weapon,2,,no,,table_short_weapon.etws
AC-01,12386,12386,head; body; arms; legs,8,ch/12386.arc,yes,ch/12386.arc; ch/12386_mot.arc; ch/12386_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
AC-01,12386,11870,short_weapon,2,,no,,table_short_weapon.etws
AC-01,12386,11871,short_weapon,2,,no,,table_short_weapon.etws
AC-01,12386,12387,shield,2,ch/12387.arc,yes,ch/12387.arc; ch/12387_mot.arc; ch/12387_vfx.arc,table_shield.ets
XXXG-01H2,12466,12466,head; body; arms; legs; backpack,5,ch/12466.arc,yes,ch/12466.arc; ch/12466_mot.arc; ch/12466_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XXXG-01H2,12466,10930,long_weapon,1,,no,,table_long_weapon.etwl
JMF-1337B,12475,12475,head; body; arms; legs; backpack,20,ch/12475.arc,yes,ch/12475.arc; ch/12475_mot.arc; ch/12475_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
JMF-1337B,12475,11864,short_weapon,4,,no,,table_short_weapon.etws
JMF-1337B,12475,11876,short_weapon,2,,no,,table_short_weapon.etws
XXXG-01L2,12479,12479,head; body; arms; legs; backpack,20,ch/12479.arc,yes,ch/12479.arc; ch/12479_mot.arc; ch/12479_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XXXG-01L2,12479,11867,short_weapon,2,,no,,table_short_weapon.etws
XXXG-01L2,12479,11868,short_weapon,4,,no,,table_short_weapon.etws
KNIGHT <FEED>SUPERIOR DRAGON,33013,33013,head; body; arms; legs; backpack,5,ch/33013.arc,yes,ch/33013.arc; ch/33013_mot.arc; ch/33013_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
KNIGHT <FEED>SUPERIOR DRAGON,33013,31113,short_weapon,1,,no,,table_short_weapon.etws
KNIGHT <FEED>SUPERIOR DRAGON,33013,12378,shield,1,ch/12378.arc,yes,ch/12378.arc; ch/12378_mot.arc; ch/12378_vfx.arc,table_shield.ets
GNT-0000SHIA,12341,12341,head; body; arms; legs; backpack,10,ch/12341.arc,yes,ch/12341.arc; ch/12341_mot.arc; ch/12341_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNT-0000SHIA,12341,11855,short_weapon,2,,no,,table_short_weapon.etws
ASW-G-08-4X4,12484,12501,head; body; arms; backpack,16,ch/12501.arc,yes,ch/12501.arc; ch/12501_mot.arc; ch/12501_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_backpack.etbp
ASW-G-08-4X4,12484,12484,legs,4,ch/12484.arc,yes,ch/12484.arc; ch/12484_mot.arc; ch/12484_vfx.arc,table_leg.etl
ASW-G-08-4X4,12484,50028,long_weapon,4,,no,,table_long_weapon.etwl
ASW-G-08-4X4,12484,11130,short_weapon,4,,no,,table_short_weapon.etws
ASW-G-08-4X4,12484,40028,short_weapon,4,,no,,table_short_weapon.etws
TEST1,19604,12300,head; body; arms; legs; backpack,5,ch/12300.arc,yes,ch/12300.arc; ch/12300_mot.arc; ch/12300_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
TEST2,19605,12348,head; body; arms; legs; backpack,5,ch/12348.arc,yes,ch/12348.arc; ch/12348_mot.arc; ch/12348_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
BREAK DIAS,12165,12165,head; body; arms; legs; backpack,5,ch/12165.arc,yes,ch/12165.arc; ch/12165_mot.arc; ch/12165_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
<REPT 8>,12286,12285,head; body; arms; legs,8,ch/12285.arc,yes,ch/12285.arc; ch/12285_mot.arc; ch/12285_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
<REPT 8>,12286,12286,backpack,2,ch/12286.arc,yes,ch/12286.arc; ch/12286_mot.arc; ch/12286_vfx.arc,table_backpack.etbp
<REPT 8>,12286,10199,long_weapon,2,,no,,table_long_weapon.etwl
<REPT 8>,12286,10914,long_weapon,2,,no,,table_long_weapon.etwl
<REPT 8>,12286,12401,shield,2,ch/12401.arc,yes,ch/12401.arc; ch/12401_mot.arc; ch/12401_vfx.arc,table_shield.ets
AMX-004-3,12350,12350,head; body; arms; legs; backpack,5,ch/12350.arc,yes,ch/12350.arc; ch/12350_mot.arc; ch/12350_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AMX-004-3,12350,11873,short_weapon,1,,no,,table_short_weapon.etws
F90II I,12411,12411,head; body; arms; legs; backpack,5,ch/12411.arc,yes,ch/12411.arc; ch/12411_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
F90II I,12411,11874,short_weapon,1,,no,,table_short_weapon.etws
F90II I,12411,12391,shield,1,ch/12391.arc,yes,ch/12391.arc; ch/12391_mot.arc; ch/12391_vfx.arc,table_shield.ets
XXXG-00W0SKY,12480,12480,head; body; arms; legs; backpack,5,ch/12480.arc,yes,ch/12480.arc; ch/12480_mot.arc; ch/12480_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XXXG-00W0SKY,12480,10973,long_weapon,1,,no,,table_long_weapon.etwl
XXXG-00W0SKY,12480,10974,long_weapon,1,,no,,table_long_weapon.etwl
XXXG-00W0SKY,12480,11877,short_weapon,1,,no,,table_short_weapon.etws
XXXG-00W0SKY,12480,12393,shield,1,,no,,table_shield.ets
MBF-P0S,12481,12481,head; body; arms; legs; backpack,5,ch/12481.arc,yes,ch/12481.arc; ch/12481_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MBF-P0S,12481,11878,short_weapon,1,,no,,table_short_weapon.etws
MBF-P0S,12481,11910,short_weapon,1,,no,,table_short_weapon.etws
MBF-P0S,12481,12394,shield,1,ch/12394.arc,yes,ch/12394.arc; ch/12394_mot.arc; ch/12394_vfx.arc,table_shield.ets
F91,12483,12483,head; body; arms; legs; backpack,10,ch/12483.arc,yes,ch/12483.arc; ch/12483_mot.arc; ch/12483_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
F91,12483,10946,long_weapon,2,,no,,table_long_weapon.etwl
F91,12483,10947,long_weapon,2,,no,,table_long_weapon.etwl
F91,12483,11879,short_weapon,2,,no,,table_short_weapon.etws
F91,12483,12203,shield,2,ch/12203.arc,yes,ch/12203.arc; ch/12203_mot.arc; ch/12203_vfx.arc,table_shield.ets
EMS-TC02,12485,12485,head; body; arms; legs; backpack,10,ch/12485.arc,yes,ch/12485.arc; ch/12485_mot.arc; ch/12485_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
EMS-TC02,12485,10948,long_weapon,2,,no,,table_long_weapon.etwl
EMS-TC02,12485,11880,short_weapon,2,,no,,table_short_weapon.etws
EMS-TC02,12485,11881,short_weapon,2,,no,,table_short_weapon.etws
EMS-TC02,12485,11882,short_weapon,2,,no,,table_short_weapon.etws
AMX-109,12486,12486,head; body; arms; legs,4,ch/12486.arc,yes,ch/12486.arc; ch/12486_mot.arc; ch/12486_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
AMX-109,12486,11883,short_weapon,1,,no,,table_short_weapon.etws
ZGMF-X20A-PF,12490,12490,head; body; arms; legs; backpack,20,ch/12490.arc,yes,ch/12490.arc; ch/12490_mot.arc; ch/12490_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ZGMF-X20A-PF,12490,10949,long_weapon,4,,no,,table_long_weapon.etwl
ZGMF-X20A-PF,12490,10950,long_weapon,4,,no,,table_long_weapon.etwl
ZGMF-X20A-PF,12490,11884,short_weapon,4,,no,,table_short_weapon.etws
ZGMF-X20A-PF,12490,11885,short_weapon,4,,no,,table_short_weapon.etws
ZGMF-X20A-PF,12490,12399,shield,4,ch/12399.arc,yes,ch/12399.arc; ch/12399_vfx.arc,table_shield.ets
xvv-xc,12491,12491,head; body; arms; legs; backpack,5,ch/12491.arc,yes,ch/12491.arc; ch/12491_mot.arc; ch/12491_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AMX-004DMD,12492,12492,head; body; arms; legs; backpack,5,ch/12492.arc,yes,ch/12492.arc; ch/12492_mot.arc; ch/12492_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ZGMF-X20A-LP,12493,12493,head; body; arms; legs; backpack,10,ch/12493.arc,yes,ch/12493.arc; ch/12493_mot.arc; ch/12493_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ZGMF-X20A-LP,12493,11887,short_weapon,2,,no,,table_short_weapon.etws
ZGMF-X20A-LP,12493,11888,short_weapon,2,,no,,table_short_weapon.etws
ZGMF-X20A-LP,12493,11889,short_weapon,2,,no,,table_short_weapon.etws
GNT-0000SDV,12496,12496,head; body; arms; legs; backpack,20,ch/12496.arc,yes,ch/12496.arc; ch/12496_mot.arc; ch/12496_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNT-0000SDV,12496,10951,long_weapon,4,,no,,table_long_weapon.etwl
GNT-0000SDV,12496,11890,short_weapon,4,,no,,table_short_weapon.etws
GNT-0000SDV,12496,11928,short_weapon,4,,no,,table_short_weapon.etws
GNT-0000SDV,12496,12396,shield,4,ch/12396.arc,yes,ch/12396.arc; ch/12396_vfx.arc,table_shield.ets
OZ-10VMSX,12497,12497,head; body; arms; legs; backpack,10,ch/12497.arc,yes,ch/12497.arc; ch/12497_mot.arc; ch/12497_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
OZ-10VMSX,12497,11891,short_weapon,2,,no,,table_short_weapon.etws
ASW-G-56,12500,12500,head; body; arms; legs; backpack,5,ch/12500.arc,yes,ch/12500.arc; ch/12500_mot.arc; ch/12500_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-56,12500,11892,short_weapon,1,,no,,table_short_weapon.etws
XXXG-00W0,12487,12487,head; body; arms; legs; backpack,10,ch/12487.arc,yes,ch/12487.arc; ch/12487_mot.arc; ch/12487_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XXXG-00W0,12487,10984,long_weapon,2,,no,,table_long_weapon.etwl
XXXG-00W0,12487,10985,long_weapon,2,,no,,table_long_weapon.etwl
XXXG-00W0,12487,11924,short_weapon,2,,no,,table_short_weapon.etws
XXXG-00W0,12487,12409,shield,2,,no,,table_shield.ets
